name,market,funding_amount,status,country,region,funding_rounds,founded_at,first_funding_at,last_funding_at
Social Bicycles, Social Media ,1300000,operating,USA,New York City,2,1262304000,1367366400,1385510400
Socialbomb, Social Games ,240000,acquired,USA,New York City,1,1212624000,1228089600,1228089600
SocialBro, Twitter Applications ,3269528,operating,GBR,London,3,1293840000,1351036800,1370476800
SocialBuy, Group Buying ,500000,closed,USA,Los Angeles,1,1262304000,1262304000,1262304000
Socialcast, Enterprise Software ,9400000,acquired,USA,SF Bay Area,3,1117584000,1238976000,1269993600
SocialChorus, Software ,7500000,operating,USA,SF Bay Area,2,1199145600,1235347200,1376956800
Social Collective, Contests ,20000,closed,USA,Washington D.C.,1,1239926400,1240012800,1240012800
SocialCom, E-Commerce ,298836,acquired,DEU,Munich,1,1229904000,1199145600,1199145600
Social Data Technologies, Software ,200000,operating,USA,Bozeman,1,1325376000,1345680000,1345680000
SocialDiabetes, Mobile ,200478,operating,ESP,Barcelona,1,1333238400,1384041600,1384041600
SocialDial, Messaging ,1000000,closed,USA,SF Bay Area,1,1325376000,1333238400,1333238400
SocialEars, Cloud Computing ,200000,operating,USA,SF Bay Area,1,1328572800,1345680000,1345680000
SocialEngine, Software ,12000,acquired,USA,Los Angeles,1,1180656000,1312156800,1312156800
SocialExpress, Social Media Management ,338913,operating,BEL,Antwerp,2,1333497600,1333497600,1364342400
SocialF5, Consulting ,8000,operating,USA,Houston,1,1293235200,1304640000,1304640000
SocialFlow, Publishing ,27150000,operating,USA,New York City,5,1254355200,1267401600,1398384000
Social GameWorks, Games ,120000,closed,USA,Seattle,1,1217203200,1225411200,1225411200
Social Genius, Software ,1320384,closed,USA,SF Bay Area,1,1265328000,1318291200,1318291200
SocialGO, Networking ,3000000,operating,GBR,London,2,1180656000,1263427200,1297296000
Social Growth Technologies, Advertising ,150000,operating,USA,Baltimore,1,1251763200,1271116800,1271116800
SocialGuide, Social Media ,1900000,acquired,USA,New York City,2,1262304000,1302134400,1327622400
Socialinus, Games ,10618475,operating,KOR,Seoul,2,1341100800,1322697600,1332374400
Social IQ (Social Influence Quotient), Social Media ,1050000,operating,USA,San Diego,2,1244678400,1249084800,1281916800
Socialite, Television ,542359,operating,GBR,London,4,1346457600,1347235200,1378684800
SociaLive, Software ,5500,operating,USA,SF Bay Area,1,1378684800,1382659200,1382659200
Socialize, Mobile ,1820000,acquired,USA,SF Bay Area,3,1214870400,1320105600,1339027200
SocialKaty, Media ,300000,operating,USA,Chicago,1,1281916800,1334188800,1334188800
Social & Loyal, Software ,154392,operating,ESP,Barcelona,1,1293840000,1375833600,1375833600
SocialMadeSimple, Real Estate ,260000,operating,USA,Boston,2,1251763200,1323648000,1325376000
SocialMart, Semantic Search ,1138000,operating,RUS,Moscow,4,1298937600,1306886400,1367798400
SocialMatica, None ,2776000,closed,USA,SF Bay Area,3,1280620800,1288051200,1333065600
SocialMedia305, News ,35000,operating,USA,Miami,1,1270252800,1251763200,1251763200
Social Media Broadcasts (SMB) Limited, Social Media Management ,600000,operating,HKG,Hong Kong Island,2,1272672000,1377993600,1406851200
SocialMedia.com, Facebook Applications ,10000000,acquired,USA,SF Bay Area,3,1167609600,1188604800,1233187200
Social Media Gateways, Software ,1225000,operating,USA,Las Vegas,1,1325376000,1403740800,1403740800
Social Media Networks, Software ,6250000,operating,USA,SF Bay Area,1,1167609600,1235088000,1235088000
Social Media Simplified, Test and Measurement ,510000,operating,USA,Florida's Treasure Coast,2,1247184000,1230768000,1305331200
SocialMeterTV, Social Media ,40000,operating,CHL,Santiago,1,1293840000,1322697600,1322697600
Social Moov, Facebook Applications ,942000,operating,FRA,Paris,1,1335657600,1341360000,1341360000
SocialPicks, Social Media ,500000,acquired,USA,New York City,1,1136073600,1196467200,1196467200
Socialplex Inc., Social Media ,750000,operating,USA,SF Bay Area,1,1370044800,1304208000,1304208000
Social Point, Social Media ,44704926,operating,ESP,Barcelona,4,1224028800,1308787200,1405987200
SocialProof, Business Services ,2800000,operating,USA,Detroit,2,1288569600,1290297600,1362355200
Social Pulse, Enterprise Software ,250000,operating,AUS,Melbourne,1,1372636800,1372636800,1372636800
SocialRadar, Location Based Services ,12750000,operating,USA,Washington D.C.,1,1367452800,1371600000,1371600000
Social Reality, Facebook Applications ,4331159,operating,USA,Los Angeles,4,1267401600,1341878400,1389657600
SocialRep, Software ,100000,operating,USA,SF Bay Area,1,1136073600,1280880000,1280880000
Social Rewards, Advertising ,1300000,operating,USA,Los Angeles,2,1269907200,1327968000,1356912000
SocialSafe, Social Media ,1885000,operating,GBR,Frensham,2,1235865600,1356307200,1380585600
SocialSamba, Entertainment ,20000,operating,USA,SF Bay Area,2,1270080000,1312156800,1339027200
SocialSci, Software ,512000,operating,USA,Boston,2,1241136000,1267401600,1277942400
Socialscope, Software ,1025000,operating,USA,SF Bay Area,1,1230768000,1272499200,1272499200
SocialShield, Software ,10000000,acquired,USA,SF Bay Area,1,1251763200,1286236800,1286236800
Social Shopping Network ¬, E-Commerce ,1000000,operating,USA,Miami,1,1317945600,1332806400,1332806400
SocialSmack, Mobile ,290000,operating,USA,Austin,1,1262304000,1285891200,1285891200
Social Solutions, Enterprise Software ,11750000,acquired,USA,Baltimore,3,1136073600,1214352000,1268611200
Socialspiel, Mobile Games ,257320,operating,AUT,Vienna,2,1274486400,1376956800,1401148800
SocialStay, Web Development ,100000,operating,USA,Santa Barbara,1,1262304000,1285804800,1285804800
Social Strategy 1, Reputation ,780000,operating,USA,Jacksonville,1,1271635200,1328832000,1328832000
Social Studios, Software ,3100000,operating,ISR,Tel Aviv,1,1330560000,1408492800,1408492800
Social Tables, Hospitality ,9500000,operating,USA,Washington D.C.,3,1296518400,1337644800,1407283200
SocialTagg, Networking ,1305,operating,USA,Los Angeles,1,1343347200,1360627200,1360627200
Socialtext, Enterprise Software ,46770000,operating,USA,SF Bay Area,7,1038700800,1072915200,1335830400
Socialthing, Finance ,415000,acquired,USA,Denver,2,1179446400,1185926400,1193097600
SocialThreader, Internet Marketing ,45000,operating,USA,SF Bay Area,2,1341187200,1349222400,1356912000
Socialtyze, Advertising ,1500000,operating,USA,Los Angeles,1,1167609600,1262304000,1262304000
SocialVest, Nonprofits ,1850000,operating,USA,Atlanta,4,1230768000,1269388800,1369785600
SocialVolt, Software ,1315000,operating,USA,Overland Park,2,1230768000,1293840000,1304208000
Socialware, Enterprise Software ,15022208,operating,USA,Austin,6,1230768000,1199145600,1399593600
SocialWire, Advertising ,3500000,operating,USA,SF Bay Area,3,1309478400,1320105600,1367712000
Social Yuppies, Games ,15500,operating,USA,Atlanta,1,1331769600,1331769600,1331769600
Society of Cable Telecommunications Engineers (SCTE), Hardware + Software ,2200000,operating,USA,Philadelphia,1,3139084800,1382486400,1382486400
SocietyOne, E-Commerce ,8500000,operating,AUS,Sydney,1,1320105600,1393977600,1393977600
Socii, None ,179000,operating,GBR,Boston Spa,3,1325376000,1326931200,1379203200
Sociocast, Heathcare ,5875000,operating,USA,New York City,4,1262304000,1264032000,1361232000
Sociogramics, Enterprise Software ,300000,operating,USA,SF Bay Area,1,1293840000,1334880000,1334880000
SocioSquare, Social Media ,325000,operating,IND,Mumbai,1,1293840000,1376870400,1376870400
Socitive, Social Media ,10000,operating,TUR,Izmir,1,1276560000,1310688000,1310688000
Socket Mobile, Mobile ,4454766,operating,USA,SF Bay Area,4,694224000,1243987200,1344988800
SocMetrics, Advertising ,300000,operating,USA,Boston,2,1262304000,1319414400,1335916800
Sococo, Enterprise Software ,12258618,operating,USA,SF Bay Area,4,1167868800,1294876800,1363737600
Socogame, Video ,4529110,operating,CHN,Shanghai,2,1104537600,1257033600,1356998400
Socrata, Analytics ,24500000,operating,USA,Seattle,2,1167609600,1203465600,1372204800
Socratic, Curated Web ,1500000,operating,USA,New York City,1,1356998400,1381190400,1381190400
Socrative, Education ,750000,acquired,USA,Boston,1,1262304000,1375315200,1375315200
Socruise, Curated Web ,388500,operating,GBR,Kent,1,1210291200,1209600000,1209600000
Socset., Meeting Software ,10000,operating,AZE,Baku,1,1302739200,1386892800,1386892800
Socure, Security ,4700000,operating,USA,New York City,2,1346457600,1393632000,1409011200
SodaHead, News ,12650000,operating,USA,Los Angeles,3,1172707200,1157068800,1214352000
SodaStream, Consumer Electronics ,9300000,operating,ISR,Tel Aviv,1,1041379200,1218067200,1218067200
Sodraft, Fantasy Sports ,95801,operating,CAN,Vancouver,3,1314835200,1314835200,1393632000
Sofa Labs, Social Media ,1200000,operating,USA,SF Bay Area,2,1230768000,1241136000,1251763200
sofatutor, Tutoring ,4616683,operating,DEU,Berlin,3,1201824000,1262304000,1409011200
SoFi, Social Media ,566199900,operating,USA,SF Bay Area,9,1301616000,1316390400,1396483200
Sofie Biosciences, Biotechnology ,7000000,operating,USA,Los Angeles,2,1199145600,1291766400,1381795200
SoftArt, Software ,500000,operating,ITA,Milan,1,1177113600,1369699200,1369699200
Softgate Systems, Finance Technology ,7500000,acquired,USA,Napa Valley,1,725846400,1336953600,1336953600
Soft Health Technologies, Software ,150000,operating,USA,Anaheim,1,1325376000,1380758400,1380758400
Softheon, Biotechnology ,200000,operating,USA,Long Island,1,946684800,1236988800,1236988800
Softlanding Labs, Biotechnology ,250000,operating,USA,Chicago,1,1230768000,1334534400,1334534400
SoftLayer, Data Centers ,30000000,acquired,USA,Atlanta,2,1104537600,1254268800,1269475200
Soft Machines, Semiconductors ,95887796,operating,USA,SF Bay Area,5,1136073600,1249430400,1402531200
SoftoCoupon, News ,1000000,operating,RUS,Moskva,1,1393632000,1398902400,1398902400
Softricity, Virtualization ,15000000,acquired,USA,Boston,1,915148800,1286150400,1286150400
Soft Tissue Regeneration, Health Care ,12014767,operating,USA,Hartford,3,1199145600,1247011200,1388966400
Software Cellular Network, Mobile ,56170000,operating,GBR,London,2,1183248000,1168214400,1208390400
Software Technology, Consulting ,1000000,operating,USA,Mobile,1,378691200,1380499200,1380499200
Sogou, Search ,448000000,operating,CHN,Beijing,1,1091577600,1378771200,1378771200
Sohalo, Facebook Applications ,15900000,operating,USA,SF Bay Area,3,1298937600,1314835200,1385856000
Soicos, Advertising ,600000,operating,ARG,Buenos Aires,1,1285891200,1285891200,1285891200
Sojern, Travel ,42500000,operating,USA,SF Bay Area,4,1189382400,1216080000,1387238400
Sojo Studios, Humanitarian ,12000000,operating,USA,New York City,1,1272672000,1273449600,1273449600
Sokikom, Education ,2000000,operating,USA,SF Bay Area,1,1230768000,1361491200,1361491200
Soko, E-Commerce ,700000,operating,USA,SF Bay Area,1,1325376000,1398988800,1398988800
Sokolin, Hospitality ,20000000,operating,USA,Long Island,1,2019686400,1287187200,1287187200
Sokrati, Internet Marketing ,1030000,operating,IND,Pune,1,1237680000,1299628800,1299628800
Solaborate, Networking ,2000000,operating,USA,Los Angeles,2,1338508800,1367280000,1367625600
SolAeroMed, Biotechnology ,101035,operating,CAN,Calgary,1,788918400,1385337600,1385337600
Solaicx, Clean Technology ,39903889,acquired,USA,SF Bay Area,3,1009843200,1163980800,1272499200
Solaiemes, Usability ,1122758,operating,ESP,Madrid,3,1159660800,1169251200,1343174400
Solairedirect, Clean Technology ,26590000,closed,FRA,Paris,2,1159660800,1206921600,1226880000
Solaire Generation, Clean Technology ,35000,operating,USA,New York City,1,1246406400,1260921600,1260921600
Solantro Semiconductor, Semiconductors ,22800000,operating,CAN,Ottawa,4,1230768000,1326412800,1387324800
Solapa4, Mobile ,1025000,operating,ARG,Buenos Aires,2,1288569600,1371168000,1393632000
SolarBridge Technologies, Technology ,105050000,operating,USA,Austin,7,1072915200,1191974400,1394064000
Solar Capture Technologies, Renewable Energies ,339987,operating,GBR,Nottinghamshire,1,1325376000,1403654400,1403654400
SolarCity, Construction ,1045040000,operating,USA,SF Bay Area,13,1136073600,1158278400,1371513600
SolarEdge, Solar ,85000000,operating,ISR,Tel Aviv,3,1136073600,1254355200,1319414400
Solarflare Communications, Enterprise Software ,211635884,operating,USA,Anaheim,16,1104537600,1109548800,1396742400
Solar Flow-Through, Clean Technology ,10000000,operating,CAN,Vancouver,1,1325376000,1381363200,1381363200
SolarGreen, Manufacturing ,7682240,operating,CAN,Toronto,1,1167609600,1357084800,1357084800
Solaria, Clean Technology ,108105623,operating,USA,SF Bay Area,4,2934835200,1260144000,1390608000
Solar Junction, Manufacturing ,58636000,operating,USA,SF Bay Area,4,1167609600,1211500800,1364774400
Solar Power Partners, Clean Technology ,253000000,acquired,USA,SF Bay Area,4,1136073600,1190073600,1272326400
SolarPrint, Clean Technology ,3237200,operating,IRL,Dublin,2,1199145600,1276387200,1354752000
SolarReserve, Clean Technology ,182000000,operating,USA,Los Angeles,3,1167609600,1221523200,1319414400
Solar Roadways, None ,2200000,operating,USA,Idaho,1,1136073600,1406160000,1406160000
Solar Site Design, Enterprise Software ,50000,operating,USA,Nashville,1,1362096000,1383091200,1383091200
Solar Universe, Franchises ,7000000,operating,USA,SF Bay Area,1,1167609600,1295913600,1295913600
Solarus, Clean Technology ,300000,operating,SWE,Stockholms Lan,1,1136073600,1257811200,1257811200
SolarWinds, Software ,217500000,operating,USA,Austin,3,915148800,1133395200,1265328000
Solasta, Clean Technology ,1000000,closed,USA,Boston,1,1136073600,1227571200,1227571200
Solavei, Social Commerce ,26466500,operating,USA,Omaha,4,1293840000,1325376000,1370390400
Solavista, Design ,250000,operating,USA,Phoenix,1,946771200,1222819200,1222819200
Solazyme, Chemicals ,145800000,operating,USA,SF Bay Area,6,1041379200,1173139200,1281312000
Soldsie, E-Commerce ,5000000,operating,USA,SF Bay Area,3,1335830400,1312416000,1400198400
SOLEM Electronique, Hardware + Software ,5460000,operating,FRA,Clapiers,1,441763200,1228176000,1228176000
Solera Networks, Network Security ,51700000,acquired,USA,Salt Lake City,6,1104537600,1104537600,1327881600
SoleTrader.com, Search ,491310,operating,GBR,London,2,1325376000,1332633600,1396224000
Solexant, Clean Technology ,90000000,operating,USA,SF Bay Area,6,1136073600,1188432000,1395014400
Solexel, Clean Technology ,165420614,operating,USA,SF Bay Area,6,1104537600,1333238400,1405900800
SolFocus, Clean Technology ,211403000,closed,USA,SF Bay Area,8,1130803200,1141171200,1333238400
Soliant Energy, Clean Technology ,18000000,acquired,USA,Los Angeles,1,1104537600,1213056000,1213056000
Solidagex, Biotechnology ,315000,operating,USA,Lexington,2,1293840000,1325808000,1389830400
Solidcore Systems, Software ,40000000,acquired,USA,SF Bay Area,3,1009843200,1108598400,1177459200
SolidFire, Enterprise Software ,68035000,operating,USA,Denver,4,1262304000,1280880000,1374710400
Solid Information Technology, Software ,5230000,acquired,USA,SF Bay Area,1,694224000,1166400000,1166400000
Solid Sound, Apps ,25000,operating,DEU,Berlin,1,1372636800,1367366400,1367366400
Solio, Manufacturing ,2205998,operating,USA,SF Bay Area,1,1009843200,1281657600,1281657600
Solix BioSystems. Inc., Clean Technology ,68800000,operating,USA,Fort Collins,7,1230768000,1226448000,1343952000
Solle Naturals, None ,100000,operating,USA,Salt Lake City,1,1293840000,1325030400,1325030400
Solmentum, Clean Technology ,325000,closed,USA,SF Bay Area,1,1246406400,1246406400,1246406400
SoloHealth, Health and Wellness ,26200000,operating,USA,Atlanta,5,1167609600,1254960000,1343174400
Soloingles.com Internacional, Education ,250000,operating,GBR,Argyll and Bute,1,1029196800,1214784000,1214784000
SOLOMO Technology, Cloud Computing ,3386432,operating,USA,Huntsville,3,1304208000,1338940800,1370390400
SoloPower, Clean Technology ,458089999,operating,USA,SF Bay Area,10,1104537600,1173052800,1350259200
SoloStocks, B2B ,2285900,operating,ESP,Barcelona,2,915148800,1162771200,1370217600
Sols, Curated Web ,8153219,operating,USA,New York City,2,1375142400,1387411200,1398729600
Solstice Medical, Health and Wellness ,2700000,operating,USA,Fort Wayne,2,1104537600,1311638400,1408924800
Solta Medical, Health Care ,21950000,acquired,USA,SF Bay Area,2,788918400,1263168000,1267747200
Soluble Systems, Health Care ,12335839,operating,USA,Newport News,3,915148800,1274400000,1372118400
Solulink, Biotechnology ,2890000,operating,USA,San Diego,3,946684800,1298937600,1385942400
Solum, Software ,23500000,acquired,USA,Des Moines,3,1230768000,1264982400,1340755200
Soluto, Software ,18000000,acquired,ISR,Tel Aviv,3,1199145600,1199145600,1308787200
Solvate, Curated Web ,10300000,closed,USA,New York City,3,1167609600,1251417600,1297814400
SolvAxis, Software ,4550000,operating,CHE,Bern,1,536457600,1265068800,1265068800
SolveBoard, Enterprise Software ,70000,operating,USA,SF Bay Area,1,1371427200,1385856000,1385856000
Solve Media, Video ,16500000,operating,USA,New York City,4,1230768000,1254355200,1371081600
Sol Voltaics, Clean Technology ,22921790,operating,SWE,Malmo,4,1167609600,1215216000,1379376000
Solvonics, Health Care ,25000,operating,USA,Phoenix,1,1230768000,1360540800,1360540800
